timestamp (in seconds),activityID,heartrate during activity (bpm),normal HR (bpm),subID,Body Temperature (Celsius),Acceleration (x axis) in m/s2,Acceleration (y axis) in m/s2,Acceleration (z axis) in m/s2,Gyroscope (x axis) in rad/s,Gyroscope (y axis) in rad/s,Gyroscope (z axis) in rad/s,Magnetometer (x axis) in μT,Magnetometer (y axis) in μT,Magnetometer (z axis) in μT
194.0,1,121.0,86,104,32.75,5.3028900000000005,0.271133,8.04701,-0.0126402,-0.000856915,-0.00496847,18.124,6.58454,-50.1718
195.0,1,121.0,86,104,32.75,5.33828,0.118749,8.00957,-0.0324717,0.065375,-0.016458900000000002,18.3677,6.69589,-49.7792
196.0,1,121.0,86,104,32.75,5.19514,0.311289,8.19921,0.00463176,-0.00607835,0.00678692,18.3677,6.69589,-49.7792
197.0,1,121.0,86,104,32.75,5.34496,0.499147,8.12385,-0.0268011,-0.017692,-0.029929200000000006,18.0012,6.7149199999999984,-50.566
198.0,1,121.0,86,104,32.75,5.34657,0.348061,8.20135,-0.0155966,0.00622911,0.011098,18.5066,5.94355,-50.2999
199.0,1,121.0,86,104,32.75,5.0088599999999985,0.50278,8.23426,-0.0247148,-0.0483656,0.00838092,19.4931,6.26344,-49.9101
200.0,1,121.0,86,104,32.75,5.20156,0.464388,8.352739999999999,-0.0287146,0.0139899,-0.00219233,19.1099,7.02847,-49.914
201.0,1,121.0,86,104,32.75,5.04452,0.388335,8.19669,-0.00661898,-0.0141409,-0.00531866,18.8719,6.1726,-49.7771
202.0,1,121.0,86,104,32.75,5.08524,0.6160140000000001,8.23502,0.0359985,0.0109686,-0.0315262,19.2534,5.53175,-49.774
203.0,1,121.0,86,104,32.75,4.9740199999999986,0.541682,8.31058,-0.0163307,-0.00375853,0.013272799999999998,19.246,6.40046,-50.3041
204.0,1,121.0,86,104,32.75,5.73141,0.7634810000000001,8.32118,0.0335046,-0.0126948,0.0211556,18.0092,5.722169999999998,-49.9038
205.0,1,121.0,86,104,32.75,5.301819999999998,0.308737,8.00838,0.00808859,0.033441000000000005,0.0122858,17.6365,6.36184,-50.9568
206.0,1,121.0,86,104,32.75,5.346030000000002,0.461544,8.16248,0.0108383,0.00751682,-0.0194323,18.3912,5.20522,-50.1639
207.0,1,121.0,86,104,32.75,5.19541,0.349229,8.19909,0.0433401,-0.00680069,-0.0136208,18.3789,5.95063,-49.90600000000001
208.0,1,121.0,86,104,32.75,5.26911,0.461792,8.12284,0.00668123,-0.0130875,-0.00594654,18.1368,5.71509,-50.2977
209.0,1,121.0,86,104,32.75,5.377669999999998,0.346092,8.00939,-0.0228968,0.00423692,0.00425359,18.1446,5.4661300000000015,-50.8212
210.0,1,121.0,86,104,32.75,5.26644,0.461121,8.045819999999999,-0.00912791,0.00636656,-0.018059,18.0102,5.96995,-50.4303
211.0,1,121.0,86,104,32.75,5.38114,0.460581,8.086030000000001,-0.0298143,0.0290833,-4.825560000000001e-05,18.0214,5.22469,-50.557
212.0,1,121.0,86,104,32.75,5.45672,0.459997,8.08716,-0.00469509,-0.0275687,-0.0082338,17.6489,5.12056,-50.4244
213.0,1,121.0,86,104,32.75,5.53551,0.346602,8.204189999999999,0.00349366,0.0115254,0.00901153,17.6366,5.86598,-50.1664
214.0,1,121.0,86,104,32.75,5.26698,0.347639,8.0847,0.0181663,-0.00448682,-0.0046833,17.8915,5.47999,-50.2958
215.0,1,121.0,86,104,32.75,5.15013,0.423386,7.967230000000002,0.00962984,-0.0068253,0.00682809,17.8881,5.9763,-50.6925
216.0,1,121.0,86,104,32.8125,5.4867599999999985,0.495632,7.85657,0.00940067,-0.0059249,-0.0207206,17.3929,5.7546300000000015,-50.5589
217.0,1,121.0,86,104,32.75,5.26644,0.27176,8.08495,-0.000294878,-0.0203991,-0.0238212,18.2595,5.8326400000000005,-50.2987
218.0,1,121.0,86,104,32.8125,5.38783,0.462258,8.27856,-0.00477776,-0.0258261,-0.00567183,17.6344,6.1142,-50.2991
219.0,1,121.0,86,104,32.8125,5.4176,0.270593,8.08722,-0.00951135,0.019773,-0.0468771,17.8859,5.72866,-50.0349
220.0,1,121.0,86,104,32.75,5.30503,0.385286,8.085139999999999,0.021824,-0.0311126,-0.00215267,17.8931,5.60374,-50.6903
221.0,1,121.0,86,104,32.8125,5.1946,0.424772,8.16033,0.00184672,0.0404212,0.0266348,17.6428,5.49327,-50.2954
222.0,1,121.0,86,104,32.8125,5.53337,0.611171,8.0878,-0.042427,0.00995153,-0.0183781,17.7676,5.85845,-50.95399999999999
223.0,1,121.0,86,104,32.8125,5.19995,0.426113,8.31436,0.0388517,0.00873725,-0.083368,18.2578,5.95682,-50.2995
224.0,1,121.0,86,104,32.8125,5.29862,0.232188,7.93162,0.00114404,0.0320382,0.026355,17.9973,6.839410000000001,-50.3043
225.0,1,121.0,86,104,32.8125,5.3109199999999985,0.0837849,8.317169999999999,0.0386163,-0.123832,0.0510585,17.0041,6.7683300000000015,-50.3018
226.0,1,121.0,86,104,32.8125,5.48382,0.26766100000000004,7.818810000000001,-0.0116082,0.00794928,-0.0197115,16.6327,6.911980000000002,-50.6957
227.0,1,121.0,86,104,32.8125,5.5746400000000005,0.346646,8.243260000000001,0.0935791,0.0761572,-0.00945101,17.2569,6.13471,-49.7736
228.0,1,121.0,86,104,32.75,5.52802,0.609829,7.93378,-0.00835565,0.0206125,0.0124925,17.258,6.13456,-49.9048
229.0,1,121.0,86,104,32.8125,5.416,0.232318,8.04883,-0.00403705,-0.0174891,-0.00706422,16.8799,6.52703,-49.9064
230.0,1,121.0,86,104,32.8125,5.60574,0.534038,8.01217,-0.0141742,-0.00679042,-0.00685124,17.1404,5.64445,-49.9016
231.0,1,121.0,86,104,32.8125,5.71537,0.380735,7.937360000000001,0.0400947,0.02281,0.000662273,17.1414,5.89224,-50.428
232.0,1,121.0,86,104,32.8125,5.4897,0.344882,7.9725800000000016,-0.0321873,-0.00744156,-0.018805900000000004,17.0052,7.01611,-50.8283
233.0,1,121.0,86,104,32.8125,5.45993,0.347186,8.20306,-0.0254369,0.027443900000000004,0.0283663,17.0081,6.39591,-50.1684
234.0,1,121.0,86,104,32.8125,5.45592,0.34618000000000004,8.087539999999999,-0.00952294,-0.0220996,-0.0189831,17.1258,6.638089999999999,-49.7764
235.0,1,121.0,86,104,32.8125,5.60735,0.382952,8.08968,-0.032045,-0.0240397,-0.0143263,17.5194,5.74769,-50.8216
236.0,1,121.0,86,104,32.8125,5.6028,0.30606700000000003,7.9744100000000016,0.00730804,-0.000308355,0.0320761,17.5156,5.87217,-50.5599
237.0,1,121.0,86,104,32.8125,5.492380000000002,0.345552,8.0496,0.0188515,0.0361461,0.0125137,17.381,6.871860000000002,-50.9594
238.0,1,121.0,86,104,32.8125,5.60307,0.344006,7.974289999999999,0.000632525,-0.0235882,0.011183,16.8848,6.65033,-50.6946
239.0,1,121.0,86,104,32.8125,5.41599,0.421679,8.00971,0.0110901,0.022194,-0.00307882,17.5111,6.12069,-50.4302
240.0,1,121.0,86,104,32.8125,5.40824,0.457606,7.77855,-0.0141572,0.00981305,0.018752900000000003,16.89,5.78192,-49.9019
241.0,1,121.0,86,104,32.8125,5.4545900000000005,0.345844,8.04903,0.0280331,-0.0323041,-0.018822,17.0058,6.644139999999998,-50.3011
242.0,1,121.0,86,104,32.8125,5.48836,0.344546,7.934080000000002,0.00596196,0.00585061,0.0138742,17.1458,5.89165,-50.953
243.0,1,121.0,86,104,32.8125,5.60628,0.420555,8.05105,-0.00625229,-0.00453051,0.00920153,17.8836,6.2248199999999985,-50.5628
244.0,1,121.0,86,104,32.8125,5.60628,0.420555,8.05105,0.00170923,-0.016478599999999996,-0.00444975,17.0036,6.892360000000001,-50.4338
245.0,1,121.0,86,104,32.8125,5.56261,0.343627,7.8967100000000015,-0.00277016,-0.0416211,0.0264328,16.6378,6.2915,-50.2982
246.0,1,121.0,86,104,32.8125,5.49077,0.307278,8.01122,0.0252185,0.038049,-0.0132452,17.5017,6.4938400000000005,-49.9075
247.0,1,121.0,86,104,32.8125,5.64273,0.419928,8.013110000000001,-0.00653939,0.047756699999999985,0.025090900000000003,17.1379,6.38854,-50.8247
248.0,1,121.0,86,104,32.8125,5.49371,0.34588800000000003,8.0881,-0.0280694,0.0249062,-0.000995907,17.2612,6.38205,-50.6937
249.0,1,121.0,86,104,32.8125,5.4878300000000015,0.458028,7.8952,-0.035751300000000014,-0.00885339,-0.00719965,16.8793,6.65107,-50.0384
250.0,1,121.0,86,104,32.8125,5.56849,0.420847,8.05048,-0.020939,0.0550279,-0.00494398,16.7756,5.5393,-50.6876
251.0,1,121.0,86,104,32.8125,5.5583300000000015,0.304682,7.78131,0.00445186,0.00810129,0.00557112,17.2556,6.878639999999999,-50.8279
252.0,1,121.0,86,104,32.8125,5.6028,0.495428,7.93528,0.00635919,-0.0243944,-0.0213565,17.5028,6.2457699999999985,-49.6435
253.0,1,121.0,86,104,32.8125,5.48917,0.26900300000000005,7.97283,-0.00157426,0.0131781,0.0115055,17.0164,6.02291,-50.5598
254.0,1,121.0,86,104,32.8125,5.48596,0.381815,7.85694,0.00683304,-0.006502600000000001,0.0201715,16.8831,6.77452,-50.6953
255.0,1,121.0,86,104,32.875,5.6446,0.496142,8.05137,-0.0170921,-0.00221479,0.00913471,17.1453,5.519819999999998,-50.2946
256.0,1,121.0,86,104,32.8125,5.52883,0.344925,8.011660000000001,-0.0211165,0.0148006,-0.00791611,16.7699,6.03589,-50.8218
257.0,1,121.0,86,104,32.8125,5.41573,0.194379,8.048960000000001,-0.0276543,0.00633579,-0.00743916,17.0109,6.27158,-50.2988
258.0,1,121.0,86,104,32.8125,5.5208,0.342913,7.78062,-0.0151014,0.0007028280000000001,-0.00745705,17.4932,7.11477,-49.9112
259.0,1,121.0,86,104,32.8125,5.52482,0.34391900000000003,7.896139999999999,-0.0284945,-0.012558,0.00530951,17.1336,6.3891300000000015,-50.2998
260.0,1,121.0,86,104,32.875,5.49826,0.422773,8.20337,0.005294,-0.0249475,-0.0105255,16.1464,6.19327,-50.8215
261.0,1,121.0,86,104,32.8125,5.49291,0.4214310000000001,8.04935,0.0026144,-0.0066977,-0.0141494,17.2696,5.76112,-50.69
262.0,1,121.0,86,104,32.8125,5.5725,0.421854,8.166,-0.014715,0.00105712,-0.0249881,17.142,5.52027,-49.9009
263.0,1,121.0,86,104,32.875,5.52589,0.306315,7.9347699999999985,-0.0344579,-0.00427181,0.00633471,17.1213,6.886610000000001,-49.6466
264.0,1,121.0,86,104,32.875,5.60173,0.343671,7.93578,-0.0178947,0.016626,-0.00447271,17.1464,5.76761,-50.82100000000001
265.0,1,121.0,86,104,32.875,5.53712,0.384877,8.242569999999999,-0.0410756,0.00953529,-0.00416877,17.0226,5.65021,-50.6888
266.0,1,121.0,86,104,32.875,5.56902,0.496726,8.050239999999999,-0.00761206,0.00739415,-0.0121568,17.39,6.12689,-50.8237
267.0,1,121.0,86,104,32.875,5.56715,0.420512,8.01198,-0.0379234,0.00549776,-0.0309971,17.3844,6.6234899999999985,-50.9579
268.0,1,121.0,86,104,32.875,5.53524,0.498024,8.165189999999999,0.00193692,-0.0142898,-0.016074500000000002,17.0098,6.271730000000002,-50.1676
269.0,1,121.0,86,104,32.875,5.3364,0.421256,7.89306,-0.0196228,-0.00221377,0.0107729,17.2663,5.76156,-50.2963
270.0,1,121.0,86,104,32.875,5.56019,0.570256,7.78044,0.0274125,0.00211957,-0.0135408,16.7632,6.53264,-50.8248
271.0,1,121.0,86,104,32.875,5.5709,0.383579,8.12762,-0.0180152,-0.0236702,-0.00995311,17.1353,6.01701,-49.9039
272.0,1,121.0,86,104,32.875,5.56769,0.30703,8.05086,0.020025,0.033283,-0.000932951,16.5085,6.42276,-49.905
273.0,1,121.0,86,104,32.875,5.63925,0.4948,7.89734,-0.00887205,-0.0432211,0.00290473,16.6361,6.41568,-50.299
274.0,1,121.0,86,104,32.875,5.59799,0.191243,7.859260000000001,-0.0279426,-0.0113845,0.017053,16.2758,5.8140800000000015,-50.8195
275.0,1,121.0,86,104,32.875,5.6741,0.266538,7.86015,-0.0308209,0.0142992,-0.0197574,16.3935,6.05625,-50.4275
276.0,1,121.0,86,104,32.875,5.59905,0.53236,7.81964,0.0202202,-0.0008243030000000001,-0.0245926,16.7699,6.03589,-50.8218
277.0,1,121.0,86,104,32.875,5.52455,0.30598000000000003,7.896260000000002,0.011015100000000002,-0.0247278,-0.00626571,17.2646,6.13367,-50.6922
278.0,1,121.0,86,104,32.875,5.5709,0.383579,8.12762,0.033965300000000004,-0.00257463,-0.00608643,17.0164,6.27084,-50.955
279.0,1,121.0,86,104,32.875,5.60922,0.459165,8.127939999999999,-0.02109,0.00819813,-0.00478651,16.2764,5.69004,-50.6875
280.0,1,121.0,86,104,32.875,5.56849,0.420847,8.05048,-0.0103916,0.0175517,-0.00601603,17.3917,6.0027,-50.8229
281.0,1,121.0,86,104,32.875,5.49051,0.269339,8.011339999999999,0.0102019,-0.017372400000000003,-0.0118881,16.6344,6.53987,-50.2997
282.0,1,121.0,86,104,32.875,5.56715,0.420512,8.01198,-0.00772926,-0.0105329,0.00481048,16.3834,6.80137,-50.432
283.0,1,121.0,86,104,32.875,5.59986,0.456818,7.8584,-0.0129287,0.0235075,0.0292382,17.1404,5.64445,-49.9016
284.0,1,121.0,86,104,32.875,5.60441,0.344342,8.012789999999999,-0.00533168,-0.0103731,0.00902494,16.387999999999998,6.30492,-50.1665
285.0,1,121.0,86,104,32.875,5.56501,0.495719,7.934719999999999,0.0407286,0.0204012,-0.0261463,16.8738,6.65181,-49.3822
286.0,1,121.0,86,104,32.875,5.52375,0.381523,7.85751,-0.010246600000000002,0.0214829,-0.015078799999999996,16.5236,5.30509,-49.8983
287.0,1,121.0,86,104,32.875,5.56501,0.306359,7.973839999999999,-0.00636766,0.00300069,0.00944315,16.6489,5.79416,-50.8201
288.0,1,121.0,86,104,32.875,5.56234,0.305688,7.89683,0.0277126,-0.0113841,-0.0181508,17.137,5.89283,-49.9031
289.0,1,121.0,86,104,32.875,5.59826,0.229182,7.859139999999999,0.00789649,0.00390826,0.00297396,17.1363,6.2647900000000005,-50.4303
290.0,1,121.0,86,104,32.875,5.5709,0.383579,8.12762,0.0200984,0.0789897,-0.0713179,17.0237,5.65006,-50.82
291.0,1,121.0,86,104,32.875,5.87857,0.00386477,8.36443,0.10208,-0.0508017,-0.00926048,17.0074,7.015810000000001,-51.0907
292.0,1,121.0,86,104,32.875,5.56635,0.306694,8.01235,0.0112386,0.00640964,0.000591563,16.6399,6.53913,-50.9559
293.0,1,121.0,86,104,32.875,5.60949,0.497105,8.12782,0.00358097,-0.0216302,-0.010440799999999998,16.6456,5.7946,-50.4264
294.0,1,121.0,86,104,32.875,5.7552900000000005,0.494596,7.97606,0.0012862,0.0111358,-0.00356384,16.5151,6.17395,-50.2972
295.0,1,121.0,86,104,32.875,5.56074,0.267413,7.85845,0.00238897,0.0141074,-0.017658700000000003,16.3863,6.42911,-50.1673
296.0,1,121.0,86,104,32.875,5.6028,0.30606700000000003,7.9744100000000016,0.0174075,0.0175863,-0.0223638,16.6389,6.29135,-50.4294
297.0,1,121.0,86,104,32.9375,6.71235,-0.22918400000000005,8.49317,-0.018903,0.2989,0.0422283,16.8708,7.51993,-50.4374
298.0,1,121.0,86,104,32.875,2.05158,5.2107199999999985,10.2139,-0.534764,1.58379,-1.5975700000000002,-3.22309,15.7982,-38.636
299.0,1,121.0,86,104,32.875,-8.27772,0.258721,7.45875,-0.41321,1.31084,0.17336,27.4695,26.464,-11.2041
300.0,1,121.0,86,104,32.875,-13.7393,-2.23557,-4.66119,-0.93741,-0.280486,0.898933,14.9752,13.2522,18.4285
301.0,1,121.0,86,104,32.875,-7.58171,6.1924,1.25269,1.69603,0.670133,0.364056,46.8315,-18.6125,5.56529
302.0,1,121.0,86,104,32.9375,-7.71005,5.7729300000000014,0.9058,-0.112929,-0.0208092,-0.117221,46.6987,-17.9849,5.56175
303.0,1,121.0,86,104,32.875,-7.70557,5.13999,2.25506,-0.06373909999999999,-0.05813640000000001,0.0125694,47.3334,-17.2761,2.80029
304.0,1,121.0,86,104,32.875,-7.65816,5.55871,2.4468,0.06325560000000001,-0.0357795,0.0441957,47.4974,-19.3954,1.50049
305.0,1,121.0,86,104,32.875,-8.73718,4.35949,3.16594,-0.788041,0.2041,-0.26166500000000004,47.6483,-19.9014,-0.858922
306.0,0,121.0,86,104,32.9375,-5.47652,6.90999,-5.7229,-0.555207,0.00970424,-0.0626851,31.5794,-7.60695,28.3638
307.0,0,121.0,86,104,32.9375,-4.92705,6.33317,-6.09759,-0.06861460000000001,0.0126693,0.0356814,31.6018,-9.09748,28.1103
308.0,0,121.0,86,104,32.875,-4.98979,6.45059,-5.75254,-0.0488179,-0.00013560700000000002,0.0138011,31.0974,-9.68979,29.9522
309.0,0,121.0,86,104,32.9375,-5.0994199999999985,6.41453,-5.6386,-0.00434158,0.020659,-0.0183707,31.1133,-9.8159,28.2469
310.0,0,121.0,86,104,32.9375,-5.06724,6.37496,-5.79194,-0.025967200000000003,0.011460799999999998,0.0253366,31.7497,-10.8427,28.1206
311.0,0,121.0,86,104,32.9375,-5.05013,6.7201,-5.36948,-0.02242,0.0005733790000000001,0.0225247,30.8854,-11.4169,28.3883
312.0,0,121.0,86,104,32.9375,-4.87161,6.564539999999999,-5.6357,0.023152900000000004,0.0235258,-0.0229326,31.2551,-11.1884,28.3862
313.0,0,121.0,86,104,32.9375,-4.68267,6.56308,-5.63286,-0.00635484,0.00216389,0.0094163,30.6301,-11.4027,29.1761
314.0,0,121.0,86,104,32.9375,-4.81885,6.79523,-5.25081,-0.0108973,-0.0347964,-0.0235889,31.761,-11.8359,28.3891
315.0,0,121.0,86,104,32.9375,-5.08231,6.75967,-5.21615,0.0183314,0.0341129,-9.26842e-05,31.777,-12.21,27.079
316.0,0,121.0,86,104,32.9375,-5.1203699999999985,6.72202,-5.21659,0.0284689,0.0166455,-0.0331125,32.3938,-12.1185,27.4709
317.0,0,121.0,86,104,32.9375,-5.1570800000000006,6.684710000000001,-5.17853,-0.0588201,-0.0415403,0.00481344,32.6331,-11.7586,27.9932
318.0,0,121.0,86,104,32.9375,-4.96359,6.76014,-5.06042,-0.0600747,-0.00470775,0.0369032,32.1608,-13.099,27.2149
319.0,0,121.0,86,104,32.875,-2.95846,5.84729,0.668824,3.31352,-1.69232,0.0615797,41.4204,-30.8687,-11.0159
320.0,0,121.0,86,104,32.9375,-9.37637,5.91682,-1.42889,3.05075,-0.680323,-1.11829,48.8611,-11.5243,3.9434
321.0,0,121.0,86,104,32.9375,-8.21583,1.7402799999999998,3.49048,-0.624486,-0.113866,-0.34165500000000004,48.8995,7.8183,-17.3023
322.0,0,121.0,86,104,32.9375,-9.33324,3.68461,3.54416,1.19376,-1.82171,0.36145,38.5893,8.85347,-34.3479
323.0,0,121.0,86,104,32.9375,-8.08741,2.11213,2.75989,-1.46811,0.6363810000000001,0.945833,41.8986,2.34871,-33.1341
324.0,0,121.0,86,104,32.9375,-8.4393,2.71776,2.29073,-0.959354,0.515364,-0.537122,43.3535,-4.05796,-33.2294
325.0,0,121.0,86,104,32.9375,0.53003,3.68545,8.04097,-1.11124,-1.84673,0.772569,6.64743,10.299,-50.9584
326.0,0,121.0,86,104,32.9375,1.73025,1.25002,8.29809,0.326625,0.08134060000000001,-0.210961,-6.92437,16.4892,-42.9633
327.0,0,121.0,86,104,32.9375,-10.5415,1.62955,1.80106,-0.0428065,0.08549580000000001,-0.757955,6.2918400000000005,8.48748,-5.40921
328.0,0,121.0,86,104,32.9375,-4.90344,4.73134,1.45169,-1.3646200000000002,0.6900069999999999,1.00406,-12.1049,-12.7502,-14.8231
329.0,0,121.0,86,104,32.9375,-3.69951,10.3367,5.60745,2.26318,-0.28044,0.344955,7.162439999999999,-19.9861,-18.624
330.0,0,121.0,86,104,32.9375,-3.53649,4.81775,3.8196,-0.0716811,-0.5766859999999999,-0.0744643,19.6956,-35.0525,-21.7075
331.0,0,121.0,86,104,32.9375,-11.1695,2.54706,2.01948,0.576058,-1.60645,-0.225422,12.6866,-34.3129,-31.8027
332.0,0,121.0,86,104,32.9375,-11.547,2.72966,0.8970790000000001,1.0207,-1.24787,0.476315,11.1549,-14.5183,-59.2159
333.0,0,121.0,86,104,32.9375,-7.29345,0.581437,2.0072,-1.52727,-0.8420030000000001,0.838843,34.5784,10.2996,-47.4717
334.0,0,121.0,86,104,32.9375,-11.9308,2.45744,4.04821,1.7412,0.374433,-0.162135,46.9506,11.5038,-42.911
335.0,0,121.0,86,104,32.9375,-8.08484,3.10723,3.71876,0.0185606,0.563836,-0.617208,48.0875,-3.82559,-49.9069
336.0,0,121.0,86,104,32.9375,-6.48453,-0.339549,1.56058,3.4195300000000004,-0.732441,-0.101579,33.6215,-12.4811,-44.5758
337.0,0,121.0,86,104,32.9375,-13.1992,2.41408,2.33592,1.80493,1.13209,-1.61251,29.7549,-25.1656,-22.1816
338.0,0,121.0,86,104,32.9375,-11.3343,1.7495,1.78878,-0.620687,-1.07384,0.0786277,21.6824,-26.0991,-21.2409
339.0,0,121.0,86,104,32.9375,-6.6649699999999985,2.39085,1.24076,-0.08849689999999999,-1.27128,1.98855,18.9199,-28.6766,-13.6083
340.0,0,121.0,86,104,32.9375,-9.93664,4.68404,4.45545,0.979053,0.366787,-0.463959,31.3982,-12.8393,-15.8293
341.0,0,121.0,86,104,32.9375,-12.2791,3.68947,5.73229,-1.16907,0.685237,-0.340519,35.5913,-14.31,-24.4902
342.0,0,121.0,86,104,32.9375,-7.5938,5.84973,5.33333,0.260493,1.04367,-1.52691,44.1188,-32.1253,-4.7146
343.0,0,121.0,86,104,32.9375,-5.2892800000000015,1.32375,1.91925,4.65442,0.00922985,-0.526936,39.326,-26.7918,-19.8289
344.0,0,121.0,86,104,32.9375,-9.34848,3.4156800000000005,3.15997,-1.26508,1.02262,-1.43638,40.6712,-23.5249,-37.4366
345.0,0,121.0,86,104,32.9375,-11.3752,1.81498,0.5948399999999999,1.97978,-0.385145,-0.111678,16.3374,-30.6686,-43.3806
346.0,0,121.0,86,104,32.9375,-9.73831,1.4829,-1.14994,0.227647,-1.3524,1.39845,13.6498,-24.5588,-29.1079
347.0,0,121.0,86,104,32.9375,-5.209219999999998,7.0418,-3.48707,-0.687408,0.0729196,2.01827,29.3599,-14.2343,-37.3388
348.0,0,121.0,86,104,32.9375,-9.91155,2.0576,3.5409900000000003,-0.586562,0.434704,-0.27665700000000004,53.73,-12.3119,-42.1241
349.0,0,121.0,86,104,32.9375,-9.70875,-0.648863,2.32156,0.290546,0.588551,-0.862701,39.4789,2.59636,-41.3983
350.0,0,121.0,86,104,32.875,-8.74505,4.64095,0.701678,1.04433,-0.590428,1.03597,31.4518,-13.6004,-35.9033
351.0,0,121.0,86,104,32.875,-9.80745,1.62803,2.27391,-0.783159,0.0118614,1.20869,37.2474,-4.10288,-31.117
352.0,0,121.0,86,104,32.9375,-8.03744,3.71531,3.87137,-0.0745388,0.13991900000000002,-0.67556,39.1756,-2.0935,-27.1962
353.0,0,121.0,86,104,32.9375,-8.55436,2.91735,3.289,0.0709903,-0.121173,0.125935,37.959,-2.40263,-29.8165
354.0,0,121.0,86,104,32.875,-8.39518,3.29691,3.44406,-0.0382855,-0.055464699999999985,0.0622884,37.1368,-5.83352,-29.9252
355.0,0,121.0,86,104,32.875,-8.43191,3.44896,3.44299,-0.181656,-0.00245745,0.0445795,37.5957,-3.74758,-28.7577
356.0,0,121.0,86,104,32.9375,-8.39465,3.56215,3.4046800000000004,0.184611,0.00271427,-0.0916859,38.3552,-4.53297,-29.1482
357.0,0,121.0,86,104,32.875,-8.7023,2.8057,3.4026300000000003,0.022883700000000003,-0.025229400000000003,0.0582141,38.4332,-1.68229,-28.247
358.0,0,121.0,86,104,32.875,-8.85373,2.76893,3.4004800000000004,-0.0269163,-0.00585658,0.00471085,38.8118,-1.95087,-28.5086
359.0,2,121.0,86,104,32.875,-8.66344,2.57845,3.48095,-0.00627174,-0.00204308,0.00844598,38.1782,-0.8004479999999999,-28.908
360.0,2,121.0,86,104,32.9375,-8.63233,2.57648,3.28899,0.0429109,0.0199999,-0.0119256,38.0661,-1.53922,-29.1658
361.0,2,121.0,86,104,32.9375,-8.8154,2.84452,3.4008,-0.0398603,0.0618471,-0.0183405,38.1889,-1.91753,-28.3763
362.0,2,121.0,86,104,32.875,-8.748380000000001,2.7660400000000003,3.17115,0.0116853,0.0290642,0.00299992,38.8145,-1.82728,-29.0343
363.0,2,121.0,86,104,32.875,-8.50908,3.03255,3.48173,0.117161,0.00657968,0.0596367,38.6887,-2.19231,-28.2444
364.0,2,121.0,86,104,32.9375,-7.79184,5.1378900000000005,1.94588,0.557571,-0.72131,-0.0508603,33.1605,-15.6724,-28.8076
365.0,2,121.0,86,104,32.875,-7.59093,5.55724,6.5659600000000005,-0.23749,-0.963625,0.9395,17.6066,-22.289,-30.442
366.0,2,121.0,86,104,32.875,-2.01475,2.12091,9.04729,0.579684,0.247881,-0.036831800000000005,3.82555,-12.3721,-33.2301
367.0,2,121.0,86,104,32.875,-1.52492,6.47207,8.11625,0.877584,0.0176112,0.0640751,7.109139999999999,-20.8568,-25.7051
368.0,2,121.0,86,104,32.875,-1.8497,6.50664,7.4569899999999985,-0.832842,0.0894452,-0.11638,5.37169,-19.8966,-27.5447
369.0,2,121.0,86,104,32.875,-2.48414,4.478269999999998,9.18626,0.122217,-0.358688,-0.746742,8.302999999999999,-14.3466,-30.4714
370.0,2,121.0,86,104,32.875,-2.45912,5.44969,7.5284,0.0181573,0.0979597,0.0404036,9.94771,-18.2794,-27.5637
371.0,2,121.0,86,104,32.875,-1.57709,3.85557,8.23976,0.445099,-0.217099,-0.07198310000000001,9.44091,-18.1277,-26.645
372.0,2,121.0,86,104,32.875,-2.59397,5.49282,7.98808,0.14014400000000002,-0.0455906,-0.116387,10.6864,-17.2026,-28.4904
373.0,2,121.0,86,104,32.875,-2.52132,4.88554,8.029710000000001,-0.00940576,0.0422164,0.00816263,10.0612,-16.9211,-28.4908
374.0,2,121.0,86,104,32.875,-2.34013,4.92001,7.80138,0.00989817,-0.0194692,0.00308103,10.2999,-16.4371,-28.1005
375.0,2,121.0,86,104,32.875,-0.00829014,4.1991,9.84008,-0.0368663,-0.391739,0.6280140000000001,8.4423,-16.5865,-28.6208
376.0,2,121.0,86,104,32.875,-1.86414,6.54089,7.033289999999999,-0.144879,0.20941,-0.0283181,9.20063,-20.5947,-23.6112
377.0,2,121.0,86,104,32.875,-2.46046,5.44935,7.489889999999999,0.0311681,0.000212513,0.00566538,8.6895,-18.8309,-24.802
378.0,2,121.0,86,104,32.875,-2.1946,5.6370000000000005,7.493239999999999,-0.00484348,0.08529780000000001,0.11072,9.19762,-19.7266,-24.6663
379.0,2,121.0,86,104,32.875,-2.38622,5.63779,7.41339,0.101862,-0.0872693,-0.08731549999999999,8.82681,-19.9549,-24.533
380.0,2,121.0,86,104,32.875,-2.18123,5.82972,7.839180000000002,-0.0022542,0.0246769,0.0344289,9.07788,-20.4643,-24.0055
